text,intent
@115940 your live TV feature is nowhere to be found despite my having it on my account...help!,account_problem
@115940 Is there a way to hide the non-English language content? I don't speak Spanish - the new TV tab has a lot in there each day.,general_question
Alright @115940. I’ve been watching @864 for like 2 days straight... can you switch up the commercials a bit?......,general_question
"@hulu_support While we're at it-on AppleTV how about swiping up during live TV, the last few channels watched be available there? #thanks",technical_support
"@hulu_support yup, AppleTV. ¡Gracias!",technical_support
"@hulu_support When watching a live program, but not caught up to the live stream, how do I go to live without fast forwarding forever?",general_question
"@hulu_support Will it eventually be offered in my area, if it doesn’t already?",general_question
"@hulu_support Independence, MO. Thank you",positive_feedback
@115940 does Hulu live not get NBC or something? I’m just trying to watch @862 🙄,general_question
@hulu_support why are the last 2 episodes of Will and Grace season 8 missing?,general_question
@hulu_support Thank you for the list. I didn’t think about using my Xbox.,positive_feedback
@hulu_support hey. Just upgraded to the live tv subscription but my 3rd gen Apple TV won’t do live....or am I wrong?,technical_support
A @115911 rep screwed up my order this morning and they refuse to fix it for me- guess I'm headed to the @115714 store,general_question
"@sprintcare I had the phone replaced last Tuesday. So, a week.",general_question
@sprintcare This forum post suggests that I may need my text messaging service reprovisioned https://t.co/PoNQ4XFcnu,general_question
@sprintcare I had my iPhone replaced by Apple because it was defective. Now I can’t receive SMS messages from Verizon numbers. No one has been able to help me out. Hoping you can! I have reset my network settings. I can send SMS and receive MMS from Verizon numbers.,technical_support
@115714 I will drive that jeep on a road trip to where ever it leads me,general_question
"@Ask_Spectrum 20 Garfield street Saco .Your Answer will be Sorry we will send a tech to fix it ,then it will take you 12 days to do it",general_question
@118591 @Ask_Spectrum #Spectrum Saco Maine 04072 #Spectrum is the worst Internet provider Ever !!!!! https://t.co/bHq0jZn0HJ,complaint
"@Ask_Spectrum Do you have any idea when service in the Saco, Maine area will be restored? 04072? Thanks!",positive_feedback
@AskPayPal Done!,payment_issue
My friend requested a payment. I paid and they were charged a fee. Is there anyway we can revert it? @115993 @AskPayPal,payment_issue
@AskPayPal hey paypal gifts isn't working ???.. help pleaseee https://t.co/bB4XYKtPZB,payment_issue
@VerizonSupport Thanks for quick response. All LEDs on router were green but no internet. Router DHCP was fine just no outside. Router reset resolved!,technical_support
@VerizonSupport any service disruptions in 10036? Router has had no internet for past hour or so.,technical_support
"@115722 your wonderful service won't let me watch Fox, so I can't watch the World Series ..thanks",positive_feedback
@VerizonSupport yes its happening to both,technical_support
@VerizonSupport https://t.co/5THN1Dv2Do,general_question
@VerizonSupport 83.85 download 94.99 upload on wired. 61.81 download 54.82 upload wireless,general_question
@VerizonSupport i get 100/100 mbps but what i dont understand is why everything keeps buffering like i get less than a Mb,general_question
"@VerizonSupport youtube, twitch are the main sites i have trouble with. wpuld you like me to post results of the tracerts from these two websites?",general_question
"@VerizonSupport i sent it in a DM, its too long for a tweet :)",general_question
@VerizonSupport can you guys stop throttling my internet? i pay for some fast ass internet i shouldnt be getting buffering issues every5secs,technical_support
@VerizonSupport  fios do y’all care about your loyal customers ?  Do y’all care when there is (cont) https://t.co/7i7KuPxjco,technical_support
"@118599 @VerizonSupport this a serious matter, no time for jokes kb",general_question
@118598 @VerizonSupport 😂😂😂😂💀💀💀💀💀,general_question
@VerizonSupport,general_question
"Anybody got a extra Verizon phone I can borrow, mines just stopped working.",general_question
@AskPlayStation Hey in Family Manager there is a EMail Address I do not know. How do I remove them from the Family Members?,general_question
@AskPlayStation Apple TV 4K at the moment. Not using others,technical_support
"PSVUE is lagging out tonight. Keeps freezing, rewinding itself, etc. and no, it’s not my internet. Making it really hard to watch WS Game",technical_support
@AdobeCare Thanks for replying. Importing from a folder on my desktop and yes I see them in LR after the crash.,technical_support
@MicrosoftHelps Windows 10,general_question
@116230  https://t.co/F6bCW3QbNT,general_question
"@118602 Hi, there. We're happy to help! Can you tell us more about what you're experiencing?",technical_support
@116230  please help me out I’m having trouble,general_question
"@MicrosoftHelps The store never gave me an error message.  It's STILL sitting there ""thinking/working"" after 2 hours.",technical_support
"@MicrosoftHelps (3/3) ... Windows didn't activate. Clicked ""try again"", and now the store is just sitting there with the ""thinking/working"" animation.",general_question
"@MicrosoftHelps (2/?) Long story short, tried to buy a new Win10 key through the store, got charged, but store just gave a ""try again"" button and ...",payment_issue
"@MicrosoftHelps Your automated phone support system really needs a ""just let me talk to an actual person NOW"" option.",general_question
@MicrosoftHelps Thanks. Do you have any other suggestion?,positive_feedback
@MicrosoftHelps Would you mind if we discuss this matter via email instead?,general_question
@MicrosoftHelps I'm having trouble signing in. I tried to reset my password via text to my phone but I didn't receive any text. Any help?,account_problem
"@MicrosoftHelps Yes, I am using wifi. Date and time are correct. Only this game can't be download Mobile Store. Other apps are fine.",technical_support
@MicrosoftHelps Microsoft Minesweeper game from Microsoft Store can't be installed on phone. It says error 0x803FB005.,technical_support
"@MicrosoftHelps apparently yes, i did the dism scan, but kept on giving me the error message of couldn't find the source files...",technical_support
@MicrosoftHelps am in a different time zone and seems like you will come online at 4pm EAT. (in the next 30 minutes),general_question
@MicrosoftHelps okay. let me contact them,general_question
@MicrosoftHelps The resolution did not work. #DisappointedCustomer 😒 we'll talk tomorrow. need to go sleep now. thanks,complaint
@MicrosoftHelps so as to log back on. kindly help!,general_question
@MicrosoftHelps here is the video...its showing my PC on screen saver...but does not respond whenever i touch any keys or mouse pad...i have to switch off.. https://t.co/8B9WsrzmoI,technical_support
@MicrosoftHelps i have to switch it off (to sleep) then back on to log on...kindly help!,general_question
@MicrosoftHelps the screen saver cannot be stopped whenever I touch the mouse or any of the keys of the keyboard as it used to before...,technical_support
@MicrosoftHelps hi! ever since I updated my windows 10 recently...the screen saver settings have been altered!,technical_support
@VirginAtlantic do you still offer MOD discount?,general_question
"@DellCares dell 2350 error 931.01, how can i resolve it, i am in Afghanistan",technical_support
@AirAsiaSupport hi Airasia. Just wondering why my big points are not credit in my account yet? Been waiting for a week now,account_problem
@AirAsiaSupport,general_question
I'll be attending @ATT #ATTBizSummit this week. Come by and see my presentation.,general_question
"@118613 @118614 @118615 Same. @115722, What's up with this? Why is @699 blacked out in Northern NJ?",general_question
So I can’t watch the @118614 on league pass because it’s on NBA tv and I can’t watch it on NBATv because I’m a blackout zone... but I live in north jersey @118615,general_question
"I saw this in Walmart and picked it up right away. I love @118617 ! I know she won’t see this, but she’s inspired me so much💜☮️ https://t.co/HuaZnedXUm",positive_feedback
"Welcome to @Walmart, y’all! 🙂#happyhalloween #teamhomeaway https://t.co/oMsgUP5VlW",technical_support
@Walmart Yea it's a little Nintendo Kirby keychain lol,general_question
I got this cute lil guy today at Wal-Mart https://t.co/smlCZFD0y0,general_question
@AskAmex Yes I'm looking for the may 27 bayou fest in New Orleans,general_question
@AskAmex how do I get discounted tickets from Ticketmaster,general_question
Wells Fargo is constantly putting fraud holds on my account,account_problem
Still pretty annoyed @TacoBellTeam screwed up my quesadilla last night 😒,general_question
"When @TacoBellTeam said your refund would be in in 24 hours, and 5 days and an email later and no response or refund 👍🏻👍🏻",refund_request
"Quesadilla?  Where's the cheese, let alone the rest of the contents? Weak. @118625 @TacoBellTeam https://t.co/icp50WvTLd",general_question
"I will always stand by Taco Bell, but they did me dirty tonight and I am truly offended.",general_question
"@TacoBellTeam Wrong items in order, stale shells, nacho supreme with only cheese and beans,no one answers phone,Nonsense",general_question
@TacoBellTeam your employee was very rude in the drive thru and gave us the middle finger,general_question
@TacoBellTeam at least half of this has food in it. Guess im not going to that location amymore. https://t.co/zCB5ownTEh,general_question
"@TacoBellTeam Pinole, California.",general_question
@TacoBellTeam I asked no tomatoes on anything and they left them on.,general_question
"@TacoBellTeam Glassboro, NJ",general_question
Nothing like waiting 30+ minutes for @118625 getting home and realizing your order is completely wrong!,general_question
@118625 thanks for the chicken quesadilla with no chicken or cheese! 😐 https://t.co/YGYOBf99h1,positive_feedback
This wasn't even cooked @118625 y'all did me dirty tonight. Also they forgot the chips for my nachos 😩😤 https://t.co/nUTyKXp0uw,general_question
"Dear @118625, thanks for the stale, hard chalupa. It was super good. #sarcasm",positive_feedback
@118625 how do I take this survey?? Survey code missing. The time is off too... Purchased this minutes ago! Wanna give the store feedback. https://t.co/GnrZI36A4o,general_question
@118625 what do y’all do when a customer’s order is messed up but when they try to call twice NOBODY answers? this just happened to me!,technical_support
@118625 why don’t you deliver?,general_question
I asked for cool ranch tacos and they gave me nacho cheese tacos 😷😷😷😷😷😷😷😷😷 @118625,general_question
@118625 Seriously Taco Bell.  The 2 of these I ordered are the sloppiest Mini Shredded chicken quesadilla I've ever seen in my life. https://t.co/4nUDZIvUXX,general_question
"Seriously @118625, those so called 'portion' things y'all use for your tacos need some improvements. This is unacceptable. https://t.co/hfa5AGf3Lc",complaint
@118625 fail. 12 minutes in drive-thru for this?! This is not 3 taco supremes...this is $6 of ridiculous. Rest. #G135279 https://t.co/JaOKBxVkJn,complaint
@118625 Would have been nice to get some meat with our Gordita crunches. https://t.co/ILegsDjclI,general_question
Waiting 20 minutes for quesadilla at @118625 is ridiculous.,complaint
Every taco in a 12 pack. Thanks @118625..... https://t.co/ArQqyApLq7,positive_feedback
Jesus @118625 could you get my order right once?,general_question
So i went to @118625 and this is what i get...😤 https://t.co/pYsSr7bIAP,general_question
"@TacoBellTeam 9008 Holly Rd, Grand Blanc, MI 48439
Its a recurring issue :(",technical_support
Im so tired of .@118625 giving me chicken burritos with literally a half a bite of chicken in them. Rude.,general_question
@TacoBellTeam Mooresville NC. Our entire order was full of stale shells and hard tortillas. :(,general_question
@118625 How in the heck am I supposed to eat this? 😡 https://t.co/jfL8Xiy8qG,general_question
"@TacoBellTeam Racine, WI🙁",general_question
So decided to get a potato LOADED griller at Taco Bell today... wtf is this there was like 4 potatoes... it’s 97% tortilla😂😅 @118625 https://t.co/UKWLA25UOx,complaint
Will @TacoBellTeam ever get their stuff together in Oneonta? Doubtful... Smdh,general_question
@TacoBellTeam It’s always the same. Things will never change. I always end up lonely late at night with someone else’s tacos 😭 I thought you loved me.,delivery_issue
@TacoBellTeam It’s always the same. You say you’ll change but I still end up lonely late at night with someone else’s tacos 😭 I thought you loved me.,delivery_issue
@TacoBellTeam ordered 3 breakfast tacos. WTF would you give reg. Soft tacos instead. It’s not even time to serve those yet?,complaint
Thanks @118625 @118653  for taking 20 mins to make my order and then giving it away. I now have 4 mins to eat my lunch B4 I have 2b at work.,positive_feedback
Why I go to @118625 last night and got cinnamon twist with damn near no cinnamon on it 🤦🏾‍♀️🤦🏾‍♀️ https://t.co/nrGSKrXB2T,general_question
Worst food and service ever @118625,complaint
@TacoBellTeam Dixie highway near Williams lake in Waterford Michigan. Same location I tweeted at you that shorted me on nacho cheese I PAID for. https://t.co/mmVPazergu,payment_issue
@TacoBellTeam Also said location did NOT apologize in any way for the wait. I've been given cinnamon twists at other locations for saying that long,general_question
Dear @118625 get your shit together. I'm stuck in drive thru for over 20 minutes and only 5 cars in front of me.,complaint
@118625 how is this a LOADED POTATO GRILLER? This is the second time I got one with only bits in it. P.s.I pulled off 1/2 the shell.#empty https://t.co/KN7naPq8nN,general_question
What the fuck is this @118625 https://t.co/LxHES8Wy31,general_question
30 mins at the @118625 drive thru. Like wtf,complaint
"@TacoBellTeam The store in Lehigh Acres, Florida off Lee blvd. near walmart",general_question
What in gods name is this....!! @118625 I ordered 2 soft tacos w/ extra cheese. Where's the lettuce?? #really ? https://t.co/SkMrYYblUN,general_question
@118625 I won a xbox one x. How do I know if I'm a verified winner,general_question
@TacoBellTeam PLEASE train your people in Jonesboro AR better. Being VERY rude to me for a problem I DID NOT cause is unacceptable.,complaint
"Why does @TacoBellTeam never make my burrito right when I order online? Order Fresca, has chz and cream when I realize down the road :(",general_question
@TacoBellTeam DM’d you. Other than this my order was great was just a little shocked when I looked at it. Should’ve noticed right away and had it fixed,positive_feedback
@118625 is it normal to not get a full cup when your order iced coffee #feelingshortchanged https://t.co/JhSH1DEJ1S,general_question
"@118625 I'm seeing some people who won their Xbox after me are getting shipping info, should I be worried if I've not gotten anything?",delivery_issue
"@TacoBellTeam Bozeman, Montana",general_question
Something seems wrong here @118625 https://t.co/LeVSugRnKe,general_question
@TacoBellTeam Harbor city!,general_question
@118625 went to taco bell last night and they forgot my two soft tacos :(,general_question
When you order a cheese mini quesadilla &amp; get a flour tortilla .. @118625 https://t.co/xCZg5IcRWJ,general_question
"Went to @118625 tonight, drove all the way home, &amp; they forgot my cheesy roll up. Disappointed to say the least.",complaint
"@TacoBellTeam Taco Bell on Alexis in toledo Ohio, I want free tacos. 👯👯",general_question
@118625  yo how y’all run out of ground beef ?,general_question
You really couldn’t have put a little more material in this quesadilla @118625 ?😂😂😂 I paid 4$ for a single raw tortilla https://t.co/07GCzJNCzQ,payment_issue
so disappointed with @118625 😂 the wrong freeze and my nachos consisted of about 7 broken chips and a small thing of cheese #stillhungry,complaint
@TacoBellTeam Sorry just got my tracking number,delivery_issue
@TacoBellTeam Thank you my Xbox one x will be delivered  tommrow,delivery_issue
@TacoBellTeam Thanks #Tacobell https://t.co/eqWCz0hkUG,positive_feedback
@TacoBellTeam @118674 I'm not able to see my tracking number who can I call or speak to to get my tracking number,delivery_issue
@115786 Do you know when the winners of the @118625 Xbox One X will receive their systems. Thanks #FeelTruePower,positive_feedback
"The world’s most powerful console is almost here.
Reserve your #XboxOneX today, play it November 7: https://t.co/0N3SSXAIu0 #FeelTruePower https://t.co/4qRd43TTFC",general_question
@TacoBellTeam At the store on palo verde and Stearns in Long Beach,general_question
@TacoBellTeam went through the drive through in Long Beach and they forgot my husbands quesarito 😢,general_question
Tastes worst than it looks. 🙄😪 @118625 https://t.co/L0nNtsSFEZ,complaint
@TacoBellTeam please slide into my DMs to hear about my shitty ass Taco Bell experience. Never been so mad,complaint
@118625 Under a couple of whole chips was a pile of crumbs. Don’t expect a 5 star meal but c’mon man don’t crunch the chips 😭 https://t.co/kHDYss8CWk,general_question
@118625 ordered a cheese quesadillas and got just...bread??? https://t.co/xgkFmqhKFJ,general_question
@TacoBellTeam Mossbluff Louisiana,general_question
@118625 needs to step up their game! Where is my meat and why is nothing I ordered right?! https://t.co/XvayO2JJvA,general_question
you shouldn’t let little things ruin your good day but I’m honestly really sad Taco Bell gave me the wrong order. :(,general_question
Another quality job by @TacoBellTeam in Byram MS. #firethemall https://t.co/AwaC39MVpd,general_question
@118625  looks like no tomato to me 😂 https://t.co/G1G6UFA4Li,general_question
Gosh @TacoBellTeam what a shitty visit! Definitely irritated me today!,complaint
@TacoBellTeam Where's the rest of my food? I can't even fill my tacos w/sauce either cuz they ran out of all of their packets too!I'm hungry https://t.co/3wGYxDbYpZ,general_question
"@TacoBellTeam 2025 W Thomas, Hammond La is HORRIBLE! They mess up drive through order and hang up the phone EVERY time we call!",complaint
@118625 it’s pretty sad you mess up my quesadilla not once not twice but three Times and now I’m left with not melted cheese and lettuce https://t.co/lWrYWSsnTW,general_question
"@TacoBellTeam Webb City, MO. It's cool. I'll be back. Tacobell is life",general_question
"Someon at @118625 needs to reevaluate their definition of ""soft taco"" https://t.co/OODRtoqQJe",general_question
"Smashed tacos, stale taco shells, and nothing written on my sauce packet😭😩 @118625 https://t.co/d6qBzHghIN",general_question
".@TacoBellTeam y'all need to staff your new Chicago location right. 1 hour and waiting. Ordered 2:48 am, now 3:50 am. No food",general_question
"@118625 I waited in line for 30 min, just to have the drive-thru not give me all my food so I had to get back in line and wait another 30.",general_question
"@TacoBellTeam This was in Roseville Michigan. Not a knock on the Bell, just glad you guys were there serving actual food Late night. #forthmeal",delivery_issue
"@118693 how are you open serving just fries, drinks and dessert?! Why be open 24hrs then? Line @TacoBellTeam down the road https://t.co/ngzz3cO0Su",general_question
Yo @TacoBellTeam where my mans steak for his quesadilla? We demand a refund https://t.co/emYtCoIMXp,refund_request
What kind of Crunchwrap is that @118625  @TacoBellTeam https://t.co/Zei4prGgdw,general_question
"@TacoBellTeam 8390 NW Expressway
Oklahoma City, OK  73162
United States 📍",general_question
@TacoBellTeam I appreciate you. ✊🏼,technical_support
Step up your game lol. This is bullshit. @118625 https://t.co/yO7ZasHbZZ,complaint
"Way to go @118625 
I'm not impressed! https://t.co/BZdZpGdjIq",general_question
@118625 was a horror show tonight with fighting employees and not getting all the items I paid for 🙃🙃🙃🙃 not living Mas,payment_issue
"Thanks for the great customer service @116068! Jennifer, you did a great job for https://t.co/385eRaLqDw parking! Go Jennifer, Tongue Pix?",positive_feedback
@GoDaddyHelp Could you pls follow me so I can DM a question? I got email purporting to be from GoDaddy but sending address looks suspect.,general_question
@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,complaint
@AmazonHelp 6 different emails about the same order and none actually resolve the issue. You should be quite ashamed.,complaint
"@AmazonHelp have already taken multiple surveys, and responded on email, twitter, chat and phone. order cancelled. No action from you guys!",general_question
@AmazonHelp the last email i got was the transcript of the last chat that i requested.. you want me to reply to that??,general_question
@AmazonHelp For the third time. I HAVE NO RECENT E-MAIL FROM YOUR SOCIAL MEDIA TEAM.,general_question
"@AmazonHelp Submitted, for the third time for the same issue.",technical_support
@AmazonHelp Sorry to have to say this. But you all are idiots. Once more email completely ignoring my query and giving template reply,complaint
@AmazonHelp Can someone please call me. I have responded to multiple emails and surveys now without my question being addressed. This is very annoying.,complaint
@AmazonHelp I have written back. expecting a call urgently.,general_question
@AmazonHelp asm mentioned before. You all are just idiots.,complaint
"@AmazonHelp so far, I only keep getting hollow assurances that I will not face this issue again. Don't need assurances, need the product i ordered!",technical_support
@AmazonHelp I have. And I have spoken to customer care again on chat.,general_question
@AmazonHelp Thanks. I wish the same degree of concern were shown about my complaint though.,positive_feedback
@AmazonHelp May i just add that realising NO ACTION HAS BEEN TAKEN on my complaint is not much fun. Worst customer care EVER ! https://t.co/bHOHPNnZFA,complaint
@AmazonHelp I have asked the customer care exec on phone to cancel the order. Don't want to waste any more of my time on this.,general_question
@AmazonHelp I am now cancelling this order because your delivery service just sucks despite prime membership. Switching to @118702 for future.,complaint
@AmazonHelp This has been the most frustrating and useless customer service ever.,complaint
"@AmazonHelp After getting a confirmation that it will be delivered post 7 pm, i have got an email at 1:30 in the afternoon that i was not available !",delivery_issue
"@115850  Unable to what they promised not gave one plus 5 offer only  sale product after they Dont care also not return back,Its hopless😡",general_question
@AmazonHelp Yes. I did reach out to amazon CS via the site &amp; I’m suppose to get my package tomorrow. 2nd time in the past 2 weeks this has happened.,delivery_issue
@115821 why is your AMZL US shipping service not show more updates online? I had another package with this not delivered.,delivery_issue
"@AmazonHelp Not your fault. It's the stupid @118706 (great that u responded, notice they didn't). They're always giving me my neighbor's mail too. Thanks",complaint
@115821 STOP USING THE @118706 They are a useless government entity.,complaint
@AmazonHelp É o livro Os arquivos secretos do homem morcego. Simplesmente magnífico,general_question
Meu bebê chegou. Obrigado @117086 💙 https://t.co/I3fqrg94Fb,general_question
"@AmazonHelp yes spoke w/ customer service, still canceling my prime though since it does literally nothing apparently",technical_support
y'all gotta get rid of AMZL and try again @115821,general_question
"@AmazonHelp Yes, butvthey lied. Told me carrier and said they would contact and call me back. The never called. I hsdvto make 2 additional calls",complaint
"@115821 WTF! Called them again and again, the call was dropped after 5 seconds of talking to someone. This is my 4th call for product NOT delivered",complaint
.@115821 support is sure going down hill. 6 hours later and still no call and I'm a Prime member,delivery_issue
"@AmazonHelp Thanks, did you receive my other tweet regarding a VAT receipt?",positive_feedback
"Hi @AmazonHelp, I’ve purchased something via your app and it’s broken! How can I get it replaced?",technical_support
"Amazonの使い方が難しく感じます

わけわかめ

ちゃんと頼めてんのかね",general_question
"@AppleSupport Im using iPhone6s,it is installed with iOS 11.0.3 n battery drain problem is not resolved in it.When they resolve this issue in wht update?",technical_support
@AppleSupport My screen is broken and I’d like to connect in iTunes in order to save my data. How can I do ? iTunes request to unlock my device ...,technical_support
@AppleSupport Connect to*,technical_support
@AppleSupport Sent,technical_support
Écran d’iPhone cassé. Impossible à connecter sur iTunes ... des astuces svp ? @AppleSupport,technical_support
@AppleSupport my OTG adapter doesn't work on i8plus ios 11.1,technical_support
why does my iOS update say it's going to take 5 hours... @115858 #iphone,technical_support
@AppleSupport It gets stuck sideways and it will go up to previous messages and not show me the latest until I close the app and reopen.,delivery_issue
Annnnnnd @115858 releases the best update yet!!!!! 70 new emojis!?! Fuck yes. But fix my iMessage first. Kthanks.,technical_support
@AppleSupport what is happening with my phone??? I️ wrote “I️ got” and that happened https://t.co/V9oKSSZKGQ,technical_support
Terror del siglo XXI!!! Ayúdame @115858 ! https://t.co/NyzNMPyY6a,technical_support
@AppleSupport Thanks fixed!!,technical_support
@118720 @118721 @AppleSupport Been having same issue,technical_support
"@118721 @AppleSupport my iPhone is not syncing and stuck on 'Copying diagnostic information'? 6s, latest version iOS and iTunes.",delivery_issue
@118723 @115858 Mine was still doing it after the update,technical_support
@118722 @115858 I️ shouldn’t have updated my phone. That’s what’s going on 🗣🗣🗣🙄🙄🙄🙄,technical_support
MEEEEE TOO GIRL WHATS GOING ON @115858 https://t.co/WlL4elWkEg,general_question
@AppleSupport MacOS Sierra is taking up over 100G of my 120G SSD. Why does it take up that much space and can I do anything about it?,technical_support
Wtf is @115858 doing with my letter “I️”,complaint
@Uber_Support Riders shouldn't have to have legally changed their names just to be addressed correctly by their Uber drivers,delivery_issue
@Uber_Support your name change policy is discriminatory against trans individuals. please let me change my name in the App,complaint
@115877 i hate when my order is canceled after an hour of waiting,complaint
@115877 again. I have 14.92 in my balance I am trying to place an order for 13 and it says that cannot verify payment profile,payment_issue
"@118730 @uber_support 1/2 guys, your uber eats customer service is garbage. I ordered something by mistake, tried to cancel it to no",complaint
Why bother @Tesco I've reported many in Colchester &amp; your company really DGAF &amp; it continues. Want it stopped then deal with the depot.,general_question
Even more #PavementParking by another inconsiderate selfish @Tesco driver in Colchester. https://t.co/qYUC4FRp7k,delivery_issue
@Delta landed in PHL on flight 2097 this afternoon and just realized I left my Kindle in seat 3A.  How do I find/claim it?,general_question
@118734 @Delta :) thank you!,positive_feedback
@118733 @Delta My face after 4 days of not sleeping 🤕,general_question
"What an awesome start to my day! @Delta Upgraded me so I can hangout wih @118734 :) 

Hope you're all having a wonderful day 😉❤️ https://t.co/n3M7gzQlm5",positive_feedback
@Delta Thank you!,positive_feedback
@Delta But a password is requested,account_problem
@Delta hi. I've just received a skymiles card from Amex. How can I check my skymiles account using the number on the card?,account_problem
"@ComcastCares
#mobile_Care why is my tv out!!!!!!",general_question
@115900 and I still have no service and you can't come until Thursday afternoon. Why am I paying you?!?!?!?!,payment_issue
What's going on with the service in Chicago? When will it be back up? Cable and internet-@comcastcares @116136 #xfinityoutage,technical_support
When #HarryPotter checks you in @118740 for @British_Airways work flights don’t seem so bad #HappyHallowen https://t.co/VPilC9JRjX,complaint
"@TMobileHelp Then go fix my issue, *ErikaHoleman",technical_support
"@TMobileHelp @115911 Auto-posted and reposted responses? Not nice!  THIS HAS BEEN A LONG TIME. What are you doing to do, @115911 ?",general_question
"@TMobileHelp You have been CHECKING THINGS OUT since March 2017, @115911 !",general_question
@TMobileHelp Check my account. You will see my ongoing calls and tickets.,account_problem
Happy Monday. Not. Another reminder of a 1-bar life with @115911. Yuck.,technical_support
@115911 So be on the Jump program at all now?,general_question
"Be ready for your next iPhone. Join our iPhone upgrade program for free!
 https://t.co/8Ge3jErEEg",general_question
"@AmericanAir Sent DM. Still no commitment to better staff training and improve web alert function. Sad this is one of our leading airlines. Might be better off with JAL, CX, etc.",general_question
@AmericanAir Comment doesn’t address problematic comment made by flight attendant.,technical_support
@AmericanAir Problem is when you check the website compulsively and it’s not updated!,technical_support
"@AmericanAir Flght attndnt gives me, US born citizen, English lesson. AA said will record my complaint in system. Do better - train your staff! #stockreplies #microaggression",complaint
@AmericanAir She has. And you called her a liar.,general_question
@AmericanAir is the biggest fucking joke. How are they still in business. @Delta do us all a favor and teach them how to treat customers,general_question
@AmericanAir She says she can't wait to get her wings ❤️,general_question
@118746 @118747 @118748 We even managed to find a real @AmericanAir lapel pin! She was disappointed we couldn't get AA wings though! https://t.co/4Ench23Pkn,complaint
"I was 8 when I told them I'd be a pilot
American Airlines has the prettiest planes
Halloween 2017 @118746 @118747 @118748 https://t.co/xEjDA9aEY3",general_question
@AmericanAir amazing picture of our countries flagship carriers jets!!! https://t.co/tHTaqRJEbJ,technical_support
Hmmm @AmericanAir B747 spotted during World Series ad. #tbt #wow,general_question
@AmericanAir acá un te serbice sucia. Same price but one baggage less. Bogotá airport staff are rude and make a real mess,general_question
@118745 @AmericanAir That be cool B'way Mom but I'm looking for the day she's Chad Kimball's leading lady 😉,general_question
@118752 @AmericanAir No reason she can't do both!,general_question
On my way to #NAPABA17 and received great service from Cynthia and Diane on #AA1816 @AmericanAir - thank you! #executiveplatinum https://t.co/MPcFTiM7bd,positive_feedback
"@VerizonSupport Definite wireless. My Xbox is wired, and video constantly slows and has to cache. So I think that too",technical_support
@VerizonSupport It’s a little higher now https://t.co/Lg4MzEaYY2,general_question
"@VerizonSupport It appears everything is fine now.... this happens a lot, randomly",technical_support
@VerizonSupport I’m paying for 75! And they were down near 30mbps when I started this,payment_issue
Starting to wonder about @115722 ... getting 1/3 my speed again...,general_question
We got the $3 #halloween @ChipotleTweets burritos https://t.co/VO2iqqrEfO,general_question
When you don’t get the BOORITO discount because the cashier doesn’t realize you’re Kim Possible @ChipotleTweets,general_question
@ChipotleTweets I just gotta big appetite. 🤷🏽‍♂️,technical_support
"Every time I go to @ChipotleTweets, I gotta get my burrito double wrapped. 🤤",technical_support
Sho’ did get me my $3 bowl as a chola 😂 @ChipotleTweets thanks aly!! https://t.co/GrgdHt9zC9,positive_feedback
sooooooo who gots some spooky deals because your girl is trying to eat good with $14 🙃,general_question
Got 2 burrito bowls WITH guac for $6.42 lol thanks for having a Halloween promo every year @ChipotleTweets ✊🏽✊🏽✊🏽✊🏽,positive_feedback
The only redeeming quality of #Halloween is 3$ booritos at @ChipotleTweets. &amp; Wearing scrubs in public w/o feeling like a tool.,general_question
@ChipotleTweets How U Give Us The Wrong Stuff 😒🙄😤😡😠🤬😫,general_question
@ChipotleTweets Heck yea!,general_question
Trick or Treat 🎃 #wediditforthebooritos @chipotletweets @ University of Central Missouri https://t.co/kjCUsj0zJH,general_question
@ChipotleTweets can you guys come up with a loyalty system. like for every 10 burritos we get 1 free!!,general_question
@ChipotleTweets Any word from your team?,general_question
"@ChipotleTweets Lutherville, MD!",general_question
Throwback to last night when our @ChipotleTweets order name was “Plz add salad dressing” and they didn’t add salad dressing.,general_question
@ChipotleTweets Aw thanks Becky xx ☺️,positive_feedback
The queso from @ChipotleTweets is surprisingly not good 😔☹️🙁,general_question
@ChipotleTweets no but would it have made a difference if I gave my sister the money and she paid instead?,payment_issue
@ChipotleTweets went to chipotle to get $3 bowls and got charged regular price even though my sis was wearing a costume right next to me ??,payment_issue
"@ChipotleTweets You need signs then. Like the ones for lemons now they are behind the counter. Why is it ""food safe"" for forks but not spoons and knives?",general_question
@ChipotleTweets thanks for the boorito. Why don’t your stores have knives?,positive_feedback
Today I saw a grown ass man paint on a mustache and walk in to @ChipotleTweets and ask “y’all still doing the burrito costume thing?” 🙄,general_question
Grabbin our $3 BOO-ritos @chipotletweets - so good!! https://t.co/z4rEW3NFDr,general_question
@ChipotleTweets I ALMOST DIED WITH THIS AVOCADO SKIN IN MY BURRITO CHIPOTLE WTF https://t.co/D4UMhuJmEu,complaint
I had a $3 burrito from chipotle and now I feel sick,general_question
@ChipotleTweets is your mobile ordering system down?,general_question
@ChipotleTweets ok will do thank you,positive_feedback
@ChipotleTweets git the card ... thank you!!! fyi your hand writing is amazing !!!!!,positive_feedback
@ChipotleTweets are they supposed to charge ppl who order a vegetarian bowl $2 to put the guac on the side?🤔,general_question
"Thank you, @ChipotleTweets",positive_feedback
