text,intent
its as my bag had also safely touchdown at the airport but in future is such things happened what should i do in case of lost bag,technical_support
hi how to retrieve baggage tag no apparently the staff at the counter forgot to attach my baggage tag barcode at my tix,technical_support
hi i am trying to add on baggage from bkk to kul for tomorrow is there something wrong with the website,general_question
found a hair in my veg biryani on flight i5 784 today the flight attendant swapped it asap but a disgrace still,technical_support
oh so you have changed for me confused now but assume so please send updated schedule with hcm departure now on 24 nov thanks,technical_support
no departure from hcm should be on friday 24 nov,general_question
departure date and time remain same,general_question
i would like to get quote on change to booking ref ijug2d can u help,general_question
i need to change email in my booking need to add luggage to travel helpz,general_question
i am not going to call a third time sorry i doubt the agent is going to suddenly give an answer now using sapphire reserve at dinner,technical_support
im now hearing that the card was canceled by customer 1 is this fraud 2 if not who canceled and why,general_question
i have already called twice with no explanation they say i canceled someone took over acct or something missing again never,general_question
new delta biz plat card canceled with no explanation after 1 week of use never happens with chase ever,technical_support
no it really started working as soon as you tweeted me,general_question
scott you fixed it you saved the day,positive_feedback
life sucks without netflix thanks,complaint
dm sent,general_question
when you have an appointment with amp and no one shows or calls,technical_support
its tuesday centurylink promised somebody monday still no show,general_question
when you order one topping on each half but they decide to put them both on the same side smh,general_question
why dont you deliver to my neighborhood after 5pm,general_question
im usually a fan of your but the last few times ive ordered its been so gross i cant eat it could this be local problem,technical_support
done and done thanks papa,positive_feedback
when you order pizza from and they literally deliver a pizza with three slices missing out of it what in the actual hell,general_question
ah this cracks me up my sis paid 40 for guaranteed 3 day shipping too and it took 13 days to get to me is the worst,complaint
done,general_question
hoping to get a response tonight,general_question
can i get help with ticket 56182677,general_question
thank you,positive_feedback
im hitting an infinite loop just tried 3x to dispute a cancellation charge fails in the app mobile browser logged in amp out,technical_support
matter of fact 2 rides and neither driver showed up and took my money anyway and im still sitting outside my damn job smh,delivery_issue
i already emailed yall,general_question
is that a 24 hr line,general_question
thanks,positive_feedback
is that a joke amazon i cant log in to contact you because they changed my email and password,account_problem
wtf man yall let some rando change my email to my account and now i cant log in fix it,complaint
amazon kindle or,general_question
nah just answer my question please,general_question
how do i disable notifications indicated by the bell icon in upper left corner of ios kindle app,technical_support
firetvstick,general_question
thanks for such thoughtful packing must be why it takes so long to ship,positive_feedback
why to you promise false discounts with wrong mrp the device i bought showed a mrp of 7999 when its actual mrp is 7499,general_question
uff i am continuously trying to tell you that i have already replied and a 24 hr tat for receiving call was given which u have failed on,complaint
rather than wasting time here can you please check with your team amp confirm whether they have responded use basic communication skills sir,general_question
ur customer care is disconnecting my call by saying that we would not be able to give you any further i sight over this issueplease explain,technical_support
24 hrs tat was given on written mail on 29th oct to receive a call but no response since last 60 hrshence we say quality of amazon has gone,general_question
i have replied sir try and understand the gratitude of this event you are exposing yourself in bad light,complaint
i have checked all my mails and had received your last mail on 29th stating you will receive an update in next 24 hrs no revert received,technical_support
i have replied to it many and still have not received any response sending you a legal notification for closing this fraud business,complaint
nobody has called till now why are you sending fake replies,complaint
please reply with necessary resolution,general_question
amazon has lost its credibility by buying cheap products from other portals like ebay and selling over their platform really cheap,general_question
you people cheaters mentally harass innocent customers you be pulled to cyber crime cell trying to get bank details blocking cod,payment_issue
i have replied dozen of times first check then reply so silly,complaint
message from rahul from social media team upon checking your order i see that issue is being handled by executive customer relations team,technical_support
can you please update over this quickly,technical_support
please revert whether you would be able to recalculate the gesture amount revert at the earliest to settle this out of court for all mishap,complaint
please do not purchase anything from amazon ad we are filling case in consumer court for such unfair practices amazonin please respond,general_question
changed your mind about something you bought have no fear replace products with ease on amazon,general_question
its a shame that siri cant be used to turn off the timer pain to do it with messy hands send to the idea file,complaint
11,technical_support
whats up with my i being replaced with some bs in my messages makes me want to throw the whole phone away,general_question
is there a way to opt out of imessage and facetime during initial setup on an iphone,technical_support
if i type letter eye it does this i,technical_support
no keyboards installed stock only,technical_support
ios 112 beta sent feedback my friend has 111 and his does the same thing,technical_support
please fix the keyboard bug that changes letter i to other characters,technical_support
110,technical_support
why does i keep showing up as symbols,technical_support
why is my phone doing this,technical_support
what do you make of this top left corner i am a us customer and i think my phone has been hacked,technical_support
wow great work love the new features on the 7 glitching apps quitting long pauses on snapchat awesome sweet keep it up,technical_support
iphone 7 plus,technical_support
its happening to a lot of my friends,technical_support
you see i lt thats a bugplease fix,technical_support
what in the world is this a when i type iyou messing with my money cant send any emails from my phone,payment_issue
seems i have a virus ive been getting these pop ups,technical_support
here is the problem,technical_support
apple why is my is coming out as question marked boxes amp pounds fix it jeezus,technical_support
why do you keep charging my card for free apps im not happy at all,complaint
1103 i just checked the update and theres a new one didnt notify me thanks,technical_support
whats with the i i i i i i i just want to write an i eye,technical_support
yayz 111 and just 2 english and emoji,technical_support
eye cant type the letter eye without it changing to a yes i reset the keyboard,technical_support
thanks the 1103 that came out the other day,technical_support
so any plans to fix all these bugs from the software updates for the iphone 7,technical_support
disabled customers deserve better and equal access to rides as able bodied customers im tired of being left out in the cold contd,general_question
so which one is right always auto message and not answering if they dont want toare they loyal,general_question
i did but can you provide the items i asked about the document spelling out what you cant have is not able to readily found,general_question
can you guys make the list of things that stop you from becoming a driver public its suspect that it cant be found simply,delivery_issue
is there an ubereats for candy delivery,delivery_issue
hello my driver is endangering my life with his costume,delivery_issue
ordered chicken nuggets and got this seems right but hey at least youll look in to it in 24 hours,general_question
my 1st experience was not good all dishes poor pic when i opened the lid 1695,general_question
ive binned all of the packaging now,general_question
i think someone forgot the gravy,general_question
thank you for the half a tin of dog food,positive_feedback
ps she still enjoyed having her groceries delivered excellent service indeed cheers,delivery_issue
mums 1st online grocery shop wanted frozen carrots but got frozen broccoli amp cauliflower instead not even close but we did giggle,general_question
i absolutely will your twitter service is incredible,general_question
massive shout out to for all of their help today with my flight situation yall are amazing,general_question
set up family premium put wrong address canceled now cant set up new account w my email address u make me pay help,payment_issue
thanks anyways just fixed it got it working,positive_feedback
my remote suddenly doesnt work i changed the batteries with new ones and still not working,technical_support
cable has been out since monday with a promise of restored service every 8 hours you suck,complaint
creditcard,general_question
you m having issues with my service,technical_support
thanks for your crap cable platform freezing and marking me miss the last 15 minuets of the flash,complaint
reference 17103401 34 ne231px,general_question
disgusting company you should be ashamed of how you treat customers you refuse compensation when due,complaint
nice chilled birthday drink at before flying to tomorrow for work,general_question
tried to check in online flying to heathrow from manchester onto jfk but unable informed to get boarding pass with carrier,general_question
you break my heart,general_question
oi where the veggi sausage rolls at,general_question
sounds like this company needs to modernise amp reinvent itself for new dietary requirements,general_question
when i asked for gluten free they had nothing,general_question
get with the programme greggs,general_question
well said on behalf of vegans everywhere,general_question
not good is it why dont you make pies amp increase your customers,general_question
who ate all the pies not me im vegan and you dont have any vegan pies,general_question
you said wait 3 months for ios 11 to fix the bug with delayed vms and sms its still happening,technical_support
watching world series and saw this ad try fixing lte in 91744 its only been 17 mths of poor service,complaint
i used my 1 jump to get the iphone x if for some reason i do not like it what is the return,general_question
do you guys have any promos on sim cards if we add a new line i heard you had 4 sim cards if we were doing the pixel promo,general_question
players are smashing s the most ever tweets are on over 1m raised tweet amp rt with all game long,general_question
spent my day calling trying to get service activated but they dont seem to want me as a customer,general_question
thanks becky with the good job,positive_feedback
when you go to for 3 boo ritos and its skimpier than your costume,general_question
its been 300 years down to the day the sanderson sisters were on the hunt for children burritos held us over,general_question
wouldnt let me purchase a tortilla on the side wheres the nearest also these handles are trash im tired,general_question
i love you,positive_feedback
3 here we come boise idaho,general_question
wouldnt be cool that as an adult we tricked amp treated at restaurants for free food i would hit up fast,general_question
can u make the line shorter,general_question
goin 2 get a 3 burrito yeah halloween,general_question
halloween is not really halloween if i dont get,general_question
came in clutch with that 3 burrito,general_question
i wish i was getting a boorito rn pls bring a chipotle to oneonta im going through withdrawal,general_question
my friend and i were gonna get booritos but i got pulled over got a ticket and cried home without a burrito,general_question
hahaha its amazing what people will do for a 3 burrito she says standing alone in line at dressed as a whoopie cushion,general_question
beavercreek oh zink rd,general_question
why is there literally one person working and like 6 people just standing around,general_question
1100 am it was only 10 mins late,delivery_issue
wolverhampton to bham new street,general_question
thanks weve now missed our connection to london euston,technical_support
today i announce my retirement from eating ive chosen to spend more time with my family and less time with my toilet,general_question
when a top notch horror story becomes a cruel tragedy,general_question
done,general_question
aye i found a fingernail clipping in my burrito im good on yall,general_question
idk my boorito was only gonna be 3 so we good now ms becky,general_question
whats your excuse today becky still no app,technical_support
orange st in redlands ca,general_question
your guys app isnt working and now im stuck in this line yall did this on purpose im livid,technical_support
uh trying to win free booritos over here help,general_question
booritos from are life,general_question
hey how do i apply for a career with virgin trains ive checked the website and theres no application available,technical_support
yes just very inconvenient all my work stuff is in there and i have to be in tomorrow thought i could relax tonight guess not,general_question
still waiting on my contact too guess today was mix up the bags day i though it was halloween,general_question
turns out someone picked up my bag and left the airport luckily they called me but i had to drive like 30 miles away to pick it up smh,general_question
seems like every time i fly w theres an issue this time they lost my bag w no explanation,technical_support
getting sick on a plane is no fun thanks to my flight attendants amp my charades champ bf for being quick amp calm,positive_feedback
loving the halloween decorations at and the free cocktail from,technical_support
your live tv feature is nowhere to be found despite my having it on my accounthelp,account_problem
is there a way to hide the non english language content i dont speak spanish the new tv tab has a lot in there each day,general_question
alright ive been watching for like 2 days straight can you switch up the commercials a bit,general_question
while were at it on appletv how about swiping up during live tv the last few channels watched be available there,technical_support
yup appletv gracias,technical_support
when watching a live program but not caught up to the live stream how do i go to live without fast forwarding forever,general_question
will it eventually be offered in my area if it doesnt already,general_question
independence mo thank you,positive_feedback
does hulu live not get nbc or something im just trying to watch,general_question
why are the last 2 episodes of will and grace season 8 missing,general_question
thank you for the list i didnt think about using my xbox,positive_feedback
hey just upgraded to the live tv subscription but my 3rd gen apple tv wont do liveor am i wrong,technical_support
a rep screwed up my order this morning and they refuse to fix it for me guess im headed to the store,general_question
i had the phone replaced last tuesday so a week,general_question
this forum post suggests that i may need my text messaging service reprovisioned,general_question
i had my iphone replaced by apple because it was defective now i cant receive sms messages from verizon numbers no one has been able to help me out hoping you can i have reset my network settings i can send sms and receive mms from verizon numbers,technical_support
i will drive that jeep on a road trip to where ever it leads me,general_question
20 garfield street saco your answer will be sorry we will send a tech to fix it then it will take you 12 days to do it,general_question
saco maine 04072 is the worst internet provider ever,complaint
do you have any idea when service in the saco maine area will be restored 04072 thanks,positive_feedback
done,payment_issue
my friend requested a payment i paid and they were charged a fee is there anyway we can revert it,payment_issue
hey paypal gifts isnt working help please,payment_issue
thanks for quick response all leds on router were green but no internet router dhcp was fine just no outside router reset resolved,technical_support
any service disruptions in 10036 router has had no internet for past hour or so,technical_support
your wonderful service wont let me watch fox so i cant watch the world series thanks,positive_feedback
yes its happening to both,technical_support
8385 download 9499 upload on wired 6181 download 5482 upload wireless,general_question
i get 100100 mbps but what i dont understand is why everything keeps buffering like i get less than a mb,general_question
youtube twitch are the main sites i have trouble with wpuld you like me to post results of the tracerts from these two websites,general_question
i sent it in a dm its too long for a tweet,general_question
can you guys stop throttling my internet i pay for some fast ass internet i shouldnt be getting buffering issues every5secs,technical_support
fios do yall care about your loyal customers do yall care when there is cont,technical_support
this a serious matter no time for jokes kb,general_question
anybody got a extra verizon phone i can borrow mines just stopped working,general_question
hey in family manager there is a email address i do not know how do i remove them from the family members,general_question
apple tv 4k at the moment not using others,technical_support
psvue is lagging out tonight keeps freezing rewinding itself etc and no its not my internet making it really hard to watch ws game,technical_support
thanks for replying importing from a folder on my desktop and yes i see them in lr after the crash,technical_support
windows 10,general_question
hi there were happy to help can you tell us more about what youre experiencing,technical_support
please help me out im having trouble,general_question
the store never gave me an error message its still sitting there thinkingworking after 2 hours,technical_support
33 windows didnt activate clicked try again and now the store is just sitting there with the thinkingworking animation,general_question
2 long story short tried to buy a new win10 key through the store got charged but store just gave a try again button and,payment_issue
your automated phone support system really needs a just let me talk to an actual person now option,general_question
thanks do you have any other suggestion,positive_feedback
would you mind if we discuss this matter via email instead,general_question
im having trouble signing in i tried to reset my password via text to my phone but i didnt receive any text any help,account_problem
yes i am using wifi date and time are correct only this game cant be download mobile store other apps are fine,technical_support
microsoft minesweeper game from microsoft store cant be installed on phone it says error 0x803fb005,technical_support
apparently yes i did the dism scan but kept on giving me the error message of couldnt find the source files,technical_support
am in a different time zone and seems like you will come online at 4pm eat in the next 30 minutes,general_question
okay let me contact them,general_question
the resolution did not work well talk tomorrow need to go sleep now thanks,complaint
so as to log back on kindly help,general_question
here is the videoits showing my pc on screen saverbut does not respond whenever i touch any keys or mouse padi have to switch off,technical_support
i have to switch it off to sleep then back on to log onkindly help,general_question
the screen saver cannot be stopped whenever i touch the mouse or any of the keys of the keyboard as it used to before,technical_support
hi ever since i updated my windows 10 recentlythe screen saver settings have been altered,technical_support
do you still offer mod discount,general_question
dell 2350 error 93101 how can i resolve it i am in afghanistan,technical_support
hi airasia just wondering why my big points are not credit in my account yet been waiting for a week now,account_problem
ill be attending this week come by and see my presentation,general_question
same whats up with this why is blacked out in northern nj,general_question
so i cant watch the on league pass because its on nba tv and i cant watch it on nbatv because im a blackout zone but i live in north jersey,general_question
i saw this in walmart and picked it up right away i love i know she wont see this but shes inspired me so much,positive_feedback
welcome to yall,technical_support
yea its a little nintendo kirby keychain lol,general_question
i got this cute lil guy today at wal mart,general_question
yes im looking for the may 27 bayou fest in new orleans,general_question
how do i get discounted tickets from ticketmaster,general_question
wells fargo is constantly putting fraud holds on my account,account_problem
still pretty annoyed screwed up my quesadilla last night,general_question
when said your refund would be in in 24 hours and 5 days and an email later and no response or refund,refund_request
quesadilla wheres the cheese let alone the rest of the contents weak,general_question
i will always stand by taco bell but they did me dirty tonight and i am truly offended,general_question
wrong items in order stale shells nacho supreme with only cheese and beans no one answers phone nonsense,general_question
your employee was very rude in the drive thru and gave us the middle finger,general_question
at least half of this has food in it guess im not going to that location amymore,general_question
pinole california,general_question
i asked no tomatoes on anything and they left them on,general_question
glassboro nj,general_question
nothing like waiting 30 minutes for getting home and realizing your order is completely wrong,general_question
thanks for the chicken quesadilla with no chicken or cheese,positive_feedback
this wasnt even cooked yall did me dirty tonight also they forgot the chips for my nachos,general_question
dear thanks for the stale hard chalupa it was super good,positive_feedback
how do i take this survey survey code missing the time is off too purchased this minutes ago wanna give the store feedback,general_question
what do yall do when a customers order is messed up but when they try to call twice nobody answers this just happened to me,technical_support
why dont you deliver,general_question
i asked for cool ranch tacos and they gave me nacho cheese tacos,general_question
seriously taco bell the 2 of these i ordered are the sloppiest mini shredded chicken quesadilla ive ever seen in my life,general_question
seriously those so called portion things yall use for your tacos need some improvements this is unacceptable,complaint
fail 12 minutes in drive thru for this this is not 3 taco supremesthis is 6 of ridiculous rest,complaint
would have been nice to get some meat with our gordita crunches,general_question
waiting 20 minutes for quesadilla at is ridiculous,complaint
every taco in a 12 pack thanks,positive_feedback
jesus could you get my order right once,general_question
so i went to and this is what i get,general_question
9008 holly rd grand blanc mi 48439 its a recurring issue,technical_support
im so tired of giving me chicken burritos with literally a half a bite of chicken in them rude,general_question
mooresville nc our entire order was full of stale shells and hard tortillas,general_question
how in the heck am i supposed to eat this,general_question
racine wi,general_question
so decided to get a potato loaded griller at taco bell today wtf is this there was like 4 potatoes its 97 tortilla,complaint
will ever get their stuff together in oneonta doubtful smdh,general_question
its always the same things will never change i always end up lonely late at night with someone elses tacos i thought you loved me,delivery_issue
its always the same you say youll change but i still end up lonely late at night with someone elses tacos i thought you loved me,delivery_issue
ordered 3 breakfast tacos wtf would you give reg soft tacos instead its not even time to serve those yet,complaint
thanks for taking 20 mins to make my order and then giving it away i now have 4 mins to eat my lunch b4 i have 2b at work,positive_feedback
why i go to last night and got cinnamon twist with damn near no cinnamon on it,general_question
worst food and service ever,complaint
dixie highway near williams lake in waterford michigan same location i tweeted at you that shorted me on nacho cheese i paid for,payment_issue
also said location did not apologize in any way for the wait ive been given cinnamon twists at other locations for saying that long,general_question
dear get your shit together im stuck in drive thru for over 20 minutes and only 5 cars in front of me,complaint
how is this a loaded potato griller this is the second time i got one with only bits in it psi pulled off 12 the shell,general_question
what the fuck is this,general_question
30 mins at the drive thru like wtf,complaint
the store in lehigh acres florida off lee blvd near walmart,general_question
what in gods name is this i ordered 2 soft tacos w extra cheese wheres the lettuce,general_question
i won a xbox one x how do i know if im a verified winner,general_question
please train your people in jonesboro ar better being very rude to me for a problem i did not cause is unacceptable,complaint
why does never make my burrito right when i order online order fresca has chz and cream when i realize down the road,general_question
dmd you other than this my order was great was just a little shocked when i looked at it shouldve noticed right away and had it fixed,positive_feedback
is it normal to not get a full cup when your order iced coffee,general_question
im seeing some people who won their xbox after me are getting shipping info should i be worried if ive not gotten anything,delivery_issue
bozeman montana,general_question
something seems wrong here,general_question
harbor city,general_question
went to taco bell last night and they forgot my two soft tacos,general_question
when you order a cheese mini quesadilla amp get a flour tortilla,general_question
went to tonight drove all the way home amp they forgot my cheesy roll up disappointed to say the least,complaint
taco bell on alexis in toledo ohio i want free tacos,general_question
yo how yall run out of ground beef,general_question
you really couldnt have put a little more material in this quesadilla i paid 4 for a single raw tortilla,payment_issue
so disappointed with the wrong freeze and my nachos consisted of about 7 broken chips and a small thing of cheese,complaint
sorry just got my tracking number,delivery_issue
thank you my xbox one x will be delivered tommrow,delivery_issue
thanks,positive_feedback
im not able to see my tracking number who can i call or speak to to get my tracking number,delivery_issue
do you know when the winners of the xbox one x will receive their systems thanks,positive_feedback
the worlds most powerful console is almost here reserve your today play it november 7,general_question
at the store on palo verde and stearns in long beach,general_question
went through the drive through in long beach and they forgot my husbands quesarito,general_question
tastes worst than it looks,complaint
please slide into my dms to hear about my shitty ass taco bell experience never been so mad,complaint
under a couple of whole chips was a pile of crumbs dont expect a 5 star meal but cmon man dont crunch the chips,general_question
ordered a cheese quesadillas and got justbread,general_question
mossbluff louisiana,general_question
needs to step up their game where is my meat and why is nothing i ordered right,general_question
you shouldnt let little things ruin your good day but im honestly really sad taco bell gave me the wrong order,general_question
another quality job by in byram ms,general_question
looks like no tomato to me,general_question
gosh what a shitty visit definitely irritated me today,complaint
wheres the rest of my food i cant even fill my tacos wsauce either cuz they ran out of all of their packets too im hungry,general_question
2025 w thomas hammond la is horrible they mess up drive through order and hang up the phone every time we call,complaint
its pretty sad you mess up my quesadilla not once not twice but three times and now im left with not melted cheese and lettuce,general_question
webb city mo its cool ill be back tacobell is life,general_question
someon at needs to reevaluate their definition of soft taco,general_question
smashed tacos stale taco shells and nothing written on my sauce packet,general_question
yall need to staff your new chicago location right 1 hour and waiting ordered 2 48 am now 3 50 am no food,general_question
i waited in line for 30 min just to have the drive thru not give me all my food so i had to get back in line and wait another 30,general_question
this was in roseville michigan not a knock on the bell just glad you guys were there serving actual food late night,delivery_issue
how are you open serving just fries drinks and dessert why be open 24hrs then line down the road,general_question
yo where my mans steak for his quesadilla we demand a refund,refund_request
what kind of crunchwrap is that,general_question
8390 nw expressway oklahoma city ok 73162 united states,general_question
i appreciate you,technical_support
step up your game lol this is bullshit,complaint
way to go im not impressed,general_question
was a horror show tonight with fighting employees and not getting all the items i paid for not living mas,payment_issue
thanks for the great customer service jennifer you did a great job for parking go jennifer tongue pix,positive_feedback
could you pls follow me so i can dm a question i got email purporting to be from godaddy but sending address looks suspect,general_question
i had replied almost as soon as you posted about the email and sent it i want to know what action has been taken on my complaint,complaint
6 different emails about the same order and none actually resolve the issue you should be quite ashamed,complaint
have already taken multiple surveys and responded on email twitter chat and phone order cancelled no action from you guys,general_question
the last email i got was the transcript of the last chat that i requested you want me to reply to that,general_question
for the third time i have no recent e mail from your social media team,general_question
submitted for the third time for the same issue,technical_support
sorry to have to say this but you all are idiots once more email completely ignoring my query and giving template reply,complaint
can someone please call me i have responded to multiple emails and surveys now without my question being addressed this is very annoying,complaint
i have written back expecting a call urgently,general_question
asm mentioned before you all are just idiots,complaint
so far i only keep getting hollow assurances that i will not face this issue again dont need assurances need the product i ordered,technical_support
i have and i have spoken to customer care again on chat,general_question
thanks i wish the same degree of concern were shown about my complaint though,positive_feedback
may i just add that realising no action has been taken on my complaint is not much fun worst customer care ever,complaint
i have asked the customer care exec on phone to cancel the order dont want to waste any more of my time on this,general_question
i am now cancelling this order because your delivery service just sucks despite prime membership switching to for future,complaint
this has been the most frustrating and useless customer service ever,complaint
after getting a confirmation that it will be delivered post 7 pm i have got an email at 1 30 in the afternoon that i was not available,delivery_issue
unable to what they promised not gave one plus 5 offer only sale product after they dont care also not return back its hopless,general_question
yes i did reach out to amazon cs via the site amp im suppose to get my package tomorrow 2nd time in the past 2 weeks this has happened,delivery_issue
why is your amzl us shipping service not show more updates online i had another package with this not delivered,delivery_issue
not your fault its the stupid great that u responded notice they didnt theyre always giving me my neighbors mail too thanks,complaint
stop using the they are a useless government entity,complaint
o livro os arquivos secretos do homem morcego simplesmente magnfico,general_question
meu beb chegou obrigado,general_question
yes spoke w customer service still canceling my prime though since it does literally nothing apparently,technical_support
yall gotta get rid of amzl and try again,general_question
yes butvthey lied told me carrier and said they would contact and call me back the never called i hsdvto make 2 additional calls,complaint
wtf called them again and again the call was dropped after 5 seconds of talking to someone this is my 4th call for product not delivered,complaint
support is sure going down hill 6 hours later and still no call and im a prime member,delivery_issue
thanks did you receive my other tweet regarding a vat receipt,positive_feedback
hi ive purchased something via your app and its broken how can i get it replaced,technical_support
amazon,general_question
im using iphone6s it is installed with ios 1103 n battery drain problem is not resolved in itwhen they resolve this issue in wht update,technical_support
my screen is broken and id like to connect in itunes in order to save my data how can i do itunes request to unlock my device,technical_support
connect to,technical_support
sent,technical_support
cran diphone cass impossible connecter sur itunes des astuces svp,technical_support
my otg adapter doesnt work on i8plus ios 111,technical_support
why does my ios update say its going to take 5 hours,technical_support
it gets stuck sideways and it will go up to previous messages and not show me the latest until i close the app and reopen,delivery_issue
and releases the best update yet 70 new emojis fuck yes but fix my imessage first kthanks,technical_support
what is happening with my phone i wrote i got and that happened,technical_support
terror del siglo xxi aydame,technical_support
thanks fixed,technical_support
been having same issue,technical_support
my iphone is not syncing and stuck on copying diagnostic information 6s latest version ios and itunes,delivery_issue
mine was still doing it after the update,technical_support
i shouldnt have updated my phone thats whats going on,technical_support
me too girl whats going on,general_question
macos sierra is taking up over 100g of my 120g ssd why does it take up that much space and can i do anything about it,technical_support
wtf is doing with my letter i,complaint
riders shouldnt have to have legally changed their names just to be addressed correctly by their uber drivers,delivery_issue
your name change policy is discriminatory against trans individuals please let me change my name in the app,complaint
i hate when my order is canceled after an hour of waiting,complaint
again i have 1492 in my balance i am trying to place an order for 13 and it says that cannot verify payment profile,payment_issue
12 guys your uber eats customer service is garbage i ordered something by mistake tried to cancel it to no,complaint
why bother ive reported many in colchester amp your company really dgaf amp it continues want it stopped then deal with the depot,general_question
even more by another inconsiderate selfish driver in colchester,delivery_issue
landed in phl on flight 2097 this afternoon and just realized i left my kindle in seat 3a how do i findclaim it,general_question
thank you,positive_feedback
my face after 4 days of not sleeping,general_question
what an awesome start to my day upgraded me so i can hangout wih hope youre all having a wonderful day,positive_feedback
thank you,positive_feedback
but a password is requested,account_problem
hi ive just received a skymiles card from amex how can i check my skymiles account using the number on the card,account_problem
why is my tv out,general_question
and i still have no service and you cant come until thursday afternoon why am i paying you,payment_issue
whats going on with the service in chicago when will it be back up cable and internet,technical_support
when checks you in for work flights dont seem so bad,complaint
then go fix my issue erikaholeman,technical_support
auto posted and reposted responses not nice this has been a long time what are you doing to do,general_question
you have been checking things out since march 2017,general_question
check my account you will see my ongoing calls and tickets,account_problem
happy monday not another reminder of a 1 bar life with yuck,technical_support
so be on the jump program at all now,general_question
be ready for your next iphone join our iphone upgrade program for free,general_question
sent dm still no commitment to better staff training and improve web alert function sad this is one of our leading airlines might be better off with jal cx etc,general_question
comment doesnt address problematic comment made by flight attendant,technical_support
problem is when you check the website compulsively and its not updated,technical_support
flght attndnt gives me us born citizen english lesson aa said will record my complaint in system do better train your staff,complaint
she has and you called her a liar,general_question
is the biggest fucking joke how are they still in business do us all a favor and teach them how to treat customers,general_question
she says she cant wait to get her wings,general_question
we even managed to find a real lapel pin she was disappointed we couldnt get aa wings though,complaint
i was 8 when i told them id be a pilot american airlines has the prettiest planes halloween 2017,general_question
amazing picture of our countries flagship carriers jets,technical_support
hm b747 spotted during world series ad,general_question
ac un te serbice sucia same price but one baggage less bogot airport staff are rude and make a real mess,general_question
that be cool bway mom but im looking for the day shes chad kimballs leading lady,general_question
no reason she cant do both,general_question
on my way to and received great service from cynthia and diane on thank you,positive_feedback
definite wireless my xbox is wired and video constantly slows and has to cache so i think that too,technical_support
its a little higher now,general_question
it appears everything is fine now this happens a lot randomly,technical_support
im paying for 75 and they were down near 30mbps when i started this,payment_issue
starting to wonder about getting 13 my speed again,general_question
we got the 3 burritos,general_question
when you dont get the boorito discount because the cashier doesnt realize youre kim possible,general_question
i just gotta big appetite,technical_support
every time i go to i gotta get my burrito double wrapped,technical_support
sho did get me my 3 bowl as a chola thanks aly,positive_feedback
so who gots some spooky deals because your girl is trying to eat good with 14,general_question
got 2 burrito bowls with guac for 642 lol thanks for having a halloween promo every year,positive_feedback
the only redeeming quality of is 3 booritos at amp wearing scrubs in public wo feeling like a tool,general_question
how u give us the wrong stuff,general_question
heck yea,general_question
trick or treat university of central missouri,general_question
can you guys come up with a loyalty system like for every 10 burritos we get 1 free,general_question
any word from your team,general_question
lutherville md,general_question
throwback to last night when our order name was plz add salad dressing and they didnt add salad dressing,general_question
aw thanks becky xx,positive_feedback
the queso from is surprisingly not good,general_question
no but would it have made a difference if i gave my sister the money and she paid instead,payment_issue
went to chipotle to get 3 bowls and got charged regular price even though my sis was wearing a costume right next to me,payment_issue
you need signs then like the ones for lemons now they are behind the counter why is it food safe for forks but not spoons and knives,general_question
thanks for the boorito why dont your stores have knives,positive_feedback
today i saw a grown ass man paint on a mustache and walk in to and ask yall still doing the burrito costume thing,general_question
grabbin our 3 boo ritos so good,general_question
i almost died with this avocado skin in my burrito chipotle wtf,complaint
i had a 3 burrito from chipotle and now i feel sick,general_question
is your mobile ordering system down,general_question
ok will do thank you,positive_feedback
git the card thank you fyi your hand writing is amazing,positive_feedback
are they supposed to charge ppl who order a vegetarian bowl 2 to put the guac on the side,general_question
thank you,positive_feedback
unicorn a flight where everyone gets a row set up camp and will hand out candy,general_question
hey my mom just got a spam email saying someone bought tix with her paypal is this a known issue,technical_support
thank you for the link applied amp approved score,complaint
as a ca resident how do i apply for your credit card and companion pass special thank you,technical_support
california halloween flight,general_question
halloween is the best day of the year skits a deck party and hanging out with gary kelly er i mean thor d,positive_feedback
now it wont even buffer all the way i cant find out what the shows on my list are because nothing will load ill call tomorrow,general_question
love hulu just wish i could watch late at night in bed im impressed that you thought to follow up with me thank you,delivery_issue
ive still cant watch it on the back tv nothing loads and cant tell which show is which my roku is 7 months old netflix works fine,general_question
ive got a older roku 2 without the new hulu version hulu works great ill called customer service waited nearly an hr got disconnected,positive_feedback
i finally got through to customer service great young man that got everything working right for me took 37 min but great service thx,positive_feedback
really dont like the new hulu upgrades says my list is empty 90 of the time and doesnt show what is one the 90 of the time,general_question
amp can yall add cinderella with please,general_question
when is going to be up i hope that what i read about it going to hulu was true,general_question
i have tried everything once again its a fitestick no issues with or now i am locked out of 9th inningpuke,technical_support
seriously to watch the world series live and this is the bs i have been dealing with,general_question
i bought it and downloaded hulu and it says cant find your account,account_problem
not sure what is happening but ur live stream service has been horrible the past week in 07080 reboot reinstall reset,complaint
yellow stone park,general_question
if you have be sure to check your phone bill since theyre charging people for 411 phone calls who really calls 411 these days,payment_issue
could of been at game 6 of the ws but of course has not fixed my issue and i never received the text or call smh thanks alot,technical_support
dont lie for twitter,complaint
bitch u a liar,general_question
amp are complete liers they force you to keep the service and wont disconnect,complaint
new customers get 25 per line unlimited right what does a loyal cust for 20 get especially when the service has been crap,complaint
